"NOMBRE DE LA SERIE",D_1NBAS972,D_1NBAC972,D_1NBAD972,D_1NBAE972,D_1NBAF472,D_1NBAS572,D_1NBAC572,D_1NBAD572,D_1NBAE572,D_1NBAF572,D_1T9H0000,D_1T9H0010,D_1T9H0011,D_1T9H0004,D_1E723706.EUR,D_1T9L0001,D_1T9L0002,D_1T9L0008,D_1T9L0009,D_1T9VM001,D_1T9VM002,D_1T9VM003,D_1T9VM004,D_1T9H0011,D_1T9VM006,D_1T9VM007,D_1T9VM008,D_1T9VM009,D_1T9VM010,D_1TFECHABOE,D_1TFECHABOE2,D_1TFECHABOE4,D_1TFECHABOE3
"SEP 2006","_","_","_","_",3.715,"_","_","_","_","_",4.451,"_","_",3.630,3.709,4.000,6.000,5.000,9.830,"_","_","_","_","_","_","_","_","_","_",2006-Oct-23,2006-Oct-23,2006-Oct-23,"_"
"OCT 2006","_","_","_","_",3.799,"_","_","_","_","_",4.562,"_","_",3.650,3.791,4.000,6.000,5.000,9.830,"_","_","_","_","_","_","_","_","_","_",2006-Nov-24,2006-Nov-24,2006-Nov-24,"_"
"NOV 2006","_","_","_","_",3.864,"_","_","_","_","_",4.645,"_","_",3.666,3.858,4.000,6.000,5.000,9.830,"_","_","_","_","_","_","_","_","_","_",2006-Dic-23,2006-Dic-23,2006-Dic-23,"_"
"DIC 2006","_","_","_","_",3.921,"_","_","_","_","_",4.753,"_","_",3.682,3.915,4.000,6.000,5.000,9.830,"_","_","_","_","_","_","_","_","_","_",2007-Ene-22,2007-Ene-22,2007-Ene-22,"_"
"ENE 2007","_","_","_","_",4.064,"_","_","_","_","_",4.811,"_","_",3.727,4.052,5.000,7.000,6.250,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Feb-22,2007-Feb-22,2007-Feb-22,"_"
"FEB 2007","_","_","_","_",4.094,"_","_","_","_","_",4.890,"_","_",3.786,4.093,5.000,7.000,6.250,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Mar-23,2007-Mar-23,2007-Mar-23,"_"
"MAR 2007","_","_","_","_",4.106,"_","_","_","_","_",4.975,"_","_",3.836,4.104,5.000,7.000,6.250,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Abr-23,2007-Abr-23,2007-Abr-23,"_"
"ABR 2007","_","_","_","_",4.253,"_","_","_","_","_",5.008,"_","_",3.907,4.248,5.000,7.000,6.250,10.580,"_","_","_","_","_","_","_","_","_","_",2007-May-23,2007-May-23,2007-May-23,"_"
"MAY 2007","_","_","_","_",4.373,"_","_","_","_","_",5.092,"_","_",4.013,4.370,5.000,7.000,6.250,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Jun-23,2007-Jun-23,2007-Jun-23,"_"
"JUN 2007","_","_","_","_",4.505,"_","_","_","_","_",5.190,"_","_",4.139,4.498,5.000,7.000,6.250,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Jul-23,2007-Jul-23,2007-Jul-23,"_"
"JUL 2007","_","_","_","_",4.564,"_","_","_","_","_",5.326,"_","_",4.236,4.563,5.000,7.000,6.250,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Ago-23,2007-Ago-23,2007-Ago-23,"_"
"AGO 2007","_","_","_","_",4.666,"_","_","_","_","_",5.422,"_","_",4.270,4.670,5.000,7.000,6.250,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Sep-22,2007-Sep-22,2007-Sep-22,"_"
"SEP 2007","_","_","_","_",4.724,"_","_","_","_","_",5.497,"_","_",4.309,4.725,5.000,7.000,6.250,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Oct-23,2007-Oct-23,2007-Oct-23,"_"
"OCT 2007","_","_","_","_",4.647,"_","_","_","_","_",5.551,"_","_",4.309,4.639,5.000,7.000,6.250,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Nov-22,2007-Nov-22,2007-Nov-22,"_"
"NOV 2007","_","_","_","_",4.607,"_","_","_","_","_",5.585,"_","_",4.254,4.596,5.000,7.000,6.250,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Dic-22,2007-Dic-22,2007-Dic-22,"_"
"DIC 2007","_","_","_","_",4.793,"_","_","_","_","_",5.562,"_","_",4.181,4.779,5.000,7.000,6.250,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Ene-22,2008-Ene-22,2008-Ene-22,"_"
"ENE 2008","_","_","_","_",4.498,"_","_","_","_","_",5.611,"_","_",4.058,4.504,5.500,7.500,7.000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Feb-23,2008-Feb-23,2008-Feb-23,"_"
"FEB 2008","_","_","_","_",4.349,"_","_","_","_","_",5.582,"_","_",3.943,4.342,5.500,7.500,7.000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Mar-24,2008-Mar-24,2008-Mar-24,"_"
"MAR 2008","_","_","_","_",4.590,"_","_","_","_","_",5.404,"_","_",3.860,4.581,5.500,7.500,7.000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Abr-19,2008-Abr-19,2008-Abr-19,"_"
"ABR 2008","_","_","_","_",4.820,"_","_","_","_","_",5.418,"_","_",3.823,4.805,5.500,7.500,7.000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-May-23,2008-May-23,2008-May-23,"_"
"MAY 2008","_","_","_","_",4.994,"_","_","_","_","_",5.587,"_","_",3.859,4.976,5.500,7.500,7.000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Jun-21,2008-Jun-21,2008-Jun-21,"_"
"JUN 2008","_","_","_","_",5.361,"_","_","_","_","_",5.794,"_","_",3.975,5.338,5.500,7.500,7.000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Jul-22,2008-Jul-22,2008-Jul-22,"_"
"JUL 2008","_","_","_","_",5.393,"_","_","_","_","_",6.006,"_","_",4.130,5.361,5.500,7.500,7.000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Ago-23,2008-Ago-23,2008-Ago-23,"_"
"AGO 2008","_","_","_","_",5.323,"_","_","_","_","_",6.218,"_","_",4.249,5.292,5.500,7.500,7.000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Sep-19,2008-Sep-19,2008-Sep-19,"_"
"SEP 2008","_","_","_","_",5.384,"_","_","_","_","_",6.265,"_","_",4.341,5.334,5.500,7.500,7.000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Oct-25,2008-Oct-25,2008-Oct-25,"_"
"OCT 2008","_","_","_","_",5.248,"_","_","_","_","_",6.253,"_","_",4.315,5.277,5.500,7.500,7.000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Nov-21,2008-Nov-21,2008-Nov-21,"_"
"NOV 2008","_","_","_","_",4.350,"_","_","_","_","_",6.258,"_","_",4.190,4.424,5.500,7.500,7.000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Dic-18,2008-Dic-18,2008-Dic-18,"_"
"DIC 2008","_","_","_","_",3.452,"_","_","_","_","_",5.891,"_","_",3.960,3.455,5.500,7.500,7.000,11.070,"_","_","_","_","_","_","_","_","_","_",2009-Ene-03,2009-Ene-20,2009-Ene-03,"_"
"ENE 2009","_","_","_","_",2.622,"_","_","_","_","_",4.983,"_","_",3.682,2.625,5.500,7.500,7.000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-Feb-03,2009-Feb-19,2009-Feb-03,"_"
"FEB 2009","_","_","_","_",2.135,"_","_","_","_","_",4.324,"_","_",3.464,2.134,5.500,7.500,7.000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-Mar-03,2009-Mar-19,2009-Mar-03,"_"
"MAR 2009","_","_","_","_",1.909,"_","_","_","_","_",3.821,"_",0.090,3.202,1.908,5.500,7.500,7.000,9.500,"_","_","_","_",0.090,"_","_","_","_","_",2009-Abr-02,2009-Abr-18,2009-Abr-02,"_"
"ABR 2009","_","_","_","_",1.771,"_","_","_","_","_",3.573,"_","_",2.980,1.771,4.000,6.000,5.000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-May-06,2009-May-20,2009-May-06,"_"
"MAY 2009","_","_","_","_",1.644,"_","_","_","_","_",3.411,"_","_",2.832,1.644,4.000,6.000,5.000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-Jun-02,2009-Jun-17,2009-Jun-02,"_"
"JUN 2009","_","_","_","_",1.610,"_","_","_","_","_",3.294,"_","_",2.748,1.610,4.000,6.000,5.000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-Jul-02,2009-Jul-18,2009-Jul-02,"_"
"JUL 2009","_","_","_","_",1.412,"_","_","_","_","_",3.187,"_","_",2.663,1.412,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Ago-04,2009-Ago-21,2009-Ago-04,"_"
"AGO 2009","_","_","_","_",1.334,"_","_","_","_","_",3.084,"_","_",2.572,1.334,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Sep-02,2009-Sep-18,2009-Sep-02,"_"
"SEP 2009","_","_","_","_",1.261,"_","_","_","_","_",2.990,"_","_",2.496,1.261,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Oct-02,2009-Oct-17,2009-Oct-02,"_"
"OCT 2009","_","_","_","_",1.243,"_","_","_","_","_",2.921,"_","_",2.470,1.243,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Nov-03,2009-Nov-19,2009-Nov-03,"_"
"NOV 2009","_","_","_","_",1.231,"_","_","_","_","_",2.859,"_","_",2.437,1.231,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Dic-02,2009-Dic-18,2009-Dic-02,"_"
"DIC 2009","_","_","_","_",1.242,"_","_","_","_","_",2.819,"_","_",2.372,1.241,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Ene-05,2010-Ene-20,2010-Ene-05,"_"
"ENE 2010","_","_","_","_",1.232,"_","_","_","_","_",2.810,"_","_",2.351,1.232,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Feb-02,2010-Feb-18,2010-Feb-02,"_"
"FEB 2010","_","_","_","_",1.225,"_","_","_","_","_",2.813,"_","_",2.371,1.253,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Mar-02,2010-Mar-18,2010-Mar-02,"_"
"MAR 2010","_","_","_","_",1.215,"_","_","_","_","_",2.780,"_","_",2.366,1.199,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Abr-06,2010-Abr-21,2010-Abr-06,"_"
"ABR 2010","_","_","_","_",1.225,"_","_","_","_","_",2.786,"_","_",2.368,1.222,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-May-04,2010-May-20,2010-May-04,"_"
"MAY 2010","_","_","_","_",1.249,"_","_","_","_","_",2.674,"_","_",2.457,1.249,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Jun-02,2010-Jun-18,2010-Jun-02,"_"
"JUN 2010","_","_","_","_",1.281,"_","_","_","_","_",2.709,"_","_",2.650,1.281,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Jul-02,2010-Jul-20,2010-Jul-02,"_"
"JUL 2010","_","_","_","_",1.373,"_","_","_","_","_",2.705,"_","_",2.739,1.373,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Ago-04,2010-Ago-19,2010-Ago-04,"_"
"AGO 2010","_","_","_","_",1.421,"_","_","_","_","_",2.766,"_","_",2.758,1.421,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Sep-02,2010-Sep-18,2010-Sep-02,"_"
"SEP 2010","_","_","_","_",1.420,"_","_","_","_","_",2.799,"_","_",2.850,1.418,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Oct-02,2010-Oct-20,2010-Oct-02,"_"
"OCT 2010","_","_","_","_",1.495,"_","_","_","_","_",2.795,"_","_",2.885,1.491,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Nov-03,2010-Nov-18,2010-Nov-03,"_"
"NOV 2010","_","_","_","_",1.540,"_","_","_","_","_",2.825,"_","_",3.005,1.541,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Dic-02,2010-Dic-18,2010-Dic-02,"_"
"DIC 2010","_","_","_","_",1.526,"_","_","_","_","_",2.774,"_","_",3.122,1.525,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Ene-04,2011-Ene-21,2011-Ene-04,"_"
"ENE 2011","_","_","_","_",1.550,"_","_","_","_","_",2.918,"_","_",3.304,1.550,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Feb-02,2011-Feb-18,2011-Feb-02,"_"
"FEB 2011","_","_","_","_",1.714,"_","_","_","_","_",2.962,"_","_",3.510,1.714,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Mar-02,2011-Mar-19,2011-Mar-02,"_"
"MAR 2011","_","_","_","_",1.924,"_","_","_","_","_",3.120,"_","_",3.676,1.924,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Abr-02,2011-Abr-20,2011-Abr-02,"_"
"ABR 2011","_","_","_","_",2.086,"_","_","_","_","_",3.226,"_","_",3.896,2.085,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-May-04,2011-May-19,2011-May-04,"_"
"MAY 2011","_","_","_","_",2.147,"_","_","_","_","_",3.355,"_","_",4.020,2.154,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Jun-02,2011-Jun-21,2011-Jun-02,"_"
"JUN 2011","_","_","_","_",2.144,"_","_","_","_","_",3.458,"_","_",4.055,2.144,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Jul-02,2011-Jul-20,2011-Jul-02,"_"
"JUL 2011","_","_","_","_",2.183,"_","_","_","_","_",3.540,"_","_",4.161,2.226,4.000,6.000,5.000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Ago-02,2011-Ago-19,2011-Ago-02,"_"
"AGO 2011","_","_","_","_",2.097,"_","_","_","_","_",3.533,"_","_",4.212,2.137,4.000,6.000,5.000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Sep-02,2011-Sep-20,2011-Sep-02,"_"
"SEP 2011","_","_","_","_",2.067,"_","_","_","_","_",3.570,"_","_",4.272,2.208,4.000,6.000,5.000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Oct-04,2011-Oct-20,2011-Oct-04,"_"
"OCT 2011","_","_","_","_",2.110,"_","_","_","_","_",3.586,"_","_",4.286,2.110,4.000,6.000,5.000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Nov-03,2011-Nov-18,2011-Nov-03,"_"
"NOV 2011","_","_","_","_",2.044,"_","_","_","_","_",3.696,"_","_",4.459,2.092,4.000,6.000,5.000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Dic-02,2011-Dic-20,2011-Dic-02,"_"
"DIC 2011","_","_","_","_",2.004,"_","_","_","_","_",3.626,"_","_",4.445,2.004,4.000,6.000,5.000,8.250,"_","_","_","_","_","_","_","_","_","_",2012-Ene-03,2012-Ene-19,2012-Ene-03,"_"
"ENE 2012","_","_","_","_",1.837,"_","_","_","_","_",3.716,"_","_",4.267,1.837,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Feb-02,2012-Feb-18,2012-Feb-02,"_"
"FEB 2012","_","_","_","_",1.678,"_","_","_","_","_",3.737,"_","_",4.109,1.679,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Mar-02,2012-Mar-21,2012-Mar-02,"_"
"MAR 2012","_","_","_","_",1.499,"_","_","_","_","_",3.624,"_","_",3.935,1.498,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Abr-03,2012-Abr-19,2012-Abr-03,"_"
"ABR 2012","_","_","_","_",1.368,"_","_","_","_","_",3.617,"_","_",3.905,1.368,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-May-04,2012-May-19,2012-May-04,"_"
"MAY 2012","_","_","_","_",1.266,"_","_","_","_","_",3.453,"_","_",3.802,1.266,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Jun-02,2012-Jun-20,2012-Jun-02,"_"
"JUN 2012","_","_","_","_",1.219,"_","_","_","_","_",3.481,"_","_",4.021,1.219,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Jul-03,2012-Jul-19,2012-Jul-03,"_"
"JUL 2012","_","_","_","_",1.061,"_","_","_","_","_",3.488,"_","_",4.389,1.061,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Ago-02,2012-Ago-21,2012-Ago-02,"_"
"AGO 2012","_","_","_","_",0.877,"_","_","_","_","_",3.430,"_","_",4.705,0.877,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Sep-04,2012-Sep-20,2012-Sep-04,"_"
"SEP 2012","_","_","_","_",0.740,"_","_","_","_","_",3.347,"_","_",4.896,0.740,4.000,6.000,5.000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Oct-02,2012-Oct-18,2012-Oct-02,"_"
"OCT 2012","_","_","_","_",0.650,"_","_","_","_","_",3.078,3.270,0.971,4.849,0.650,4.000,6.000,5.000,8.000,0.223,0.480,0.602,0.772,0.971,1.358,1.794,2.222,2.343,2.387,2012-Nov-03,2012-Nov-23,2012-Nov-03,2012-Nov-08
"NOV 2012","_","_","_","_",0.588,"_","_","_","_","_",2.992,3.240,0.887,4.725,0.588,4.000,6.000,5.000,8.000,0.191,0.415,0.527,0.691,0.887,1.270,1.709,2.140,2.265,2.302,2012-Dic-04,2012-Dic-20,2012-Dic-04,2012-Dic-06
"DIC 2012","_","_","_","_",0.549,"_","_","_","_","_",3.023,3.180,0.806,4.450,0.549,4.000,6.000,5.000,8.000,0.169,0.365,0.471,0.624,0.806,1.176,1.620,2.068,2.216,2.281,2013-Ene-03,2013-Ene-19,2013-Ene-03,2013-Ene-04
"ENE 2013","_","_","_","_",0.575,"_","_","_","_","_",3.216,3.240,0.992,3.992,0.575,4.000,6.000,5.000,7.750,0.287,0.531,0.662,0.818,0.992,1.340,1.765,2.188,2.334,2.398,2013-Feb-02,2013-Feb-21,2013-Feb-02,2013-Feb-04
"FEB 2013","_","_","_","_",0.594,"_","_","_","_","_",3.219,3.170,1.083,3.667,0.594,4.000,6.000,5.000,7.750,0.310,0.580,0.728,0.898,1.083,1.439,1.864,2.286,2.423,2.469,2013-Mar-02,2013-Mar-22,2013-Mar-02,2013-Mar-12
"MAR 2013","_","_","_","_",0.545,"_","_","_","_","_",3.415,3.180,0.915,3.510,0.545,4.000,6.000,5.000,8.750,0.246,0.461,0.582,0.736,0.915,1.274,1.716,2.162,2.317,2.387,2013-Abr-02,2013-Abr-18,2013-Abr-02,2013-Abr-02
"ABR 2013","_","_","_","_",0.528,"_","_","_","_","_",3.378,3.190,0.822,3.338,0.528,4.000,6.000,5.000,8.750,0.229,0.426,0.524,0.659,0.822,1.152,1.574,2.016,2.177,2.251,2013-May-04,2013-May-21,2013-May-04,2013-May-08
"MAY 2013","_","_","_","_",0.484,"_","_","_","_","_",3.331,3.130,0.827,3.087,0.484,4.000,6.000,5.000,8.750,0.207,0.388,0.501,0.653,0.827,1.174,1.616,2.070,2.239,2.321,2013-Jun-04,2013-Jun-20,2013-Jun-04,2013-Jun-05
"JUN 2013","_","_","_","_",0.507,"_","_","_","_","_",3.363,3.090,1.122,2.974,0.507,4.000,6.000,5.000,8.750,0.291,0.550,0.725,0.923,1.122,1.470,1.883,2.294,2.428,2.465,2013-Jul-02,2013-Jul-18,2013-Jul-02,2013-Jul-04
"JUL 2013","_","_","_","_",0.525,"_","_","_","_","_",3.438,2.990,1.139,2.943,0.526,4.000,6.000,5.000,8.500,0.302,0.544,0.708,0.919,1.139,1.514,1.947,2.358,2.475,2.491,2013-Ago-02,2013-Ago-21,2013-Ago-02,2013-Ago-05
"AGO 2013","_","_","_","_",0.542,"_","_","_","_","_",3.474,2.970,1.291,2.910,0.542,4.000,6.000,5.000,8.500,0.326,0.603,0.807,1.052,1.291,1.680,2.115,2.520,2.630,2.630,2013-Sep-03,2013-Sep-19,2013-Sep-03,2013-Sep-05
"SEP 2013","_","_","_","_",0.543,"_","_","_","_","_",3.467,3.000,1.375,2.816,0.543,4.000,6.000,5.000,8.500,0.318,0.614,0.855,1.124,1.375,1.782,2.221,2.625,2.737,2.739,2013-Oct-02,2013-Oct-18,2013-Oct-02,2013-Oct-05
"OCT 2013","_","_","_","_",0.541,"_","_","_","_","_",3.252,3.050,1.251,2.741,0.541,4.000,6.000,5.000,8.500,0.317,0.567,0.768,1.011,1.251,1.657,2.111,2.542,2.679,2.715,2013-Nov-05,2013-Nov-20,2013-Nov-05,2013-Nov-05
"NOV 2013","_","_","_","_",0.506,"_","_","_","_","_",3.393,3.040,1.087,2.711,0.506,4.000,6.000,5.000,8.500,0.256,0.460,0.629,0.852,1.087,1.514,2.003,2.462,2.616,2.667,2013-Dic-03,2013-Dic-19,2013-Dic-03,2013-Dic-03
"DIC 2013","_","_","_","_",0.543,"_","_","_","_","_",3.287,3.060,1.156,2.603,0.543,4.000,6.000,5.000,8.500,0.297,0.495,0.673,0.911,1.156,1.583,2.069,2.512,2.651,2.668,2014-Ene-03,2014-Ene-18,2014-Ene-03,2014-Ene-03
"ENE 2014","_","_","_","_",0.562,"_","_","_","_","_",3.274,3.010,1.172,2.427,0.562,4.000,6.000,5.000,8.250,0.305,0.511,0.694,0.932,1.172,1.591,2.066,2.507,2.651,2.684,2014-Feb-04,2014-Feb-20,2014-Feb-04,2014-Feb-06
"FEB 2014","_","_","_","_",0.549,"_","_","_","_","_",3.199,3.010,1.013,2.222,0.549,4.000,6.000,5.000,8.250,0.265,0.446,0.593,0.798,1.013,1.416,1.887,2.335,2.490,2.538,2014-Mar-04,2014-Mar-20,2014-Mar-04,2014-Mar-10
"MAR 2014","_","_","_","_",0.577,"_","_","_","_","_",3.177,2.950,0.998,2.067,0.577,4.000,6.000,5.000,8.250,0.303,0.482,0.617,0.802,0.998,1.374,1.832,2.283,2.445,2.501,2014-Abr-02,2014-Abr-22,2014-Abr-02,2014-Abr-10
"ABR 2014","_","_","_","_",0.604,"_","_","_","_","_",3.181,2.900,0.957,1.888,0.604,4.000,6.000,5.000,8.250,0.301,0.474,0.601,0.773,0.957,1.317,1.763,2.210,2.378,2.441,2014-May-06,2014-May-21,2014-May-06,2014-May-14
"MAY 2014","_","_","_","_",0.592,"_","_","_","_","_",3.164,2.910,0.831,1.720,0.592,4.000,6.000,5.000,8.250,0.257,0.407,0.506,0.658,0.831,1.186,1.632,2.081,2.253,2.321,2014-Jun-03,2014-Jun-19,2014-Jun-03,2014-Jun-10
"JUN 2014","_","_","_","_",0.513,"_","_","_","_","_",3.064,2.860,0.707,1.523,0.513,4.000,6.000,5.000,8.250,0.199,0.331,0.411,0.543,0.707,1.067,1.533,2.003,2.194,2.281,2014-Jul-02,2014-Jul-18,2014-Jul-02,2014-Jul-09
"JUL 2014","_","_","_","_",0.488,"_","_","_","_","_",3.033,2.830,0.643,1.359,0.488,4.000,6.000,5.000,8.150,0.190,0.321,0.392,0.503,0.643,0.963,1.398,1.848,2.039,2.129,2014-Ago-02,2014-Ago-21,2014-Ago-02,2014-Ago-11
"AGO 2014","_","_","_","_",0.469,"_","_","_","_","_",3.021,2.750,0.580,1.213,0.469,4.000,6.000,5.000,8.150,0.174,0.309,0.370,0.463,0.580,0.853,1.243,1.648,1.825,1.916,2014-Sep-02,2014-Sep-18,2014-Sep-02,2014-Sep-04
"SEP 2014","_","_","_","_",0.362,"_","_","_","_","_",2.949,2.740,0.488,1.064,0.362,4.000,6.000,5.000,8.150,0.087,0.216,0.276,0.369,0.488,0.771,1.182,1.614,1.819,1.950,2014-Oct-02,2014-Oct-18,2014-Oct-02,2014-Oct-06
"OCT 2014","_","_","_","_",0.338,"_","_","_","_","_",2.819,2.690,0.459,0.968,0.338,4.000,6.000,5.000,8.150,0.090,0.217,0.273,0.355,0.459,0.714,1.099,1.517,1.722,1.846,2014-Nov-04,2014-Nov-20,2014-Nov-04,2014-Nov-11
"NOV 2014","_","_","_","_",0.335,"_","_","_","_","_",2.606,2.630,0.420,0.883,0.335,4.000,6.000,5.000,8.150,0.083,0.214,0.263,0.332,0.420,0.643,1.004,1.410,1.614,1.745,2014-Dic-02,2014-Dic-18,2014-Dic-02,2014-Dic-03
"DIC 2014","_","_","_","_",0.329,"_","_","_","_","_",2.557,2.530,0.401,0.828,0.329,4.000,6.000,5.000,8.150,0.081,0.202,0.254,0.321,0.401,0.593,0.911,1.269,1.449,1.584,2015-Ene-03,2015-Ene-21,2015-Ene-03,2015-Ene-03
"ENE 2015","_","_","_","_",0.298,"_","_","_","_","_",2.436,2.520,0.318,0.758,0.298,3.500,5.500,4.375,8.050,0.039,0.141,0.183,0.244,0.318,0.482,0.736,1.017,1.171,1.302,2015-Feb-03,2015-Feb-19,2015-Feb-03,2015-Feb-11
"FEB 2015","_","_","_","_",0.255,"_","_","_","_","_",2.457,2.530,0.302,0.712,0.255,3.500,5.500,4.375,8.050,0.041,0.130,0.168,0.229,0.302,0.466,0.703,0.961,1.103,1.207,2015-Mar-03,2015-Mar-19,2015-Mar-03,2015-Mar-14
"MAR 2015","_","_","_","_",0.212,"_","_","_","_","_",2.324,2.470,0.275,0.655,0.212,3.500,5.500,4.375,8.050,0.010,0.095,0.137,0.202,0.275,0.423,0.628,0.839,0.941,1.021,2015-Abr-02,2015-Abr-18,2015-Abr-02,2015-Abr-11
"ABR 2015","_","_","_","_",0.180,"_","_","_","_","_",2.251,2.450,0.216,0.585,0.180,3.500,5.500,4.375,8.050,-0.004,0.070,0.103,0.156,0.216,0.343,0.514,0.694,0.773,0.814,2015-May-05,2015-May-21,2015-May-05,2015-May-13
"MAY 2015","_","_","_","_",0.165,"_","_","_","_","_",2.156,2.400,0.384,0.535,0.165,3.500,5.500,4.375,8.050,-0.002,0.103,0.174,0.272,0.384,0.615,0.898,1.164,1.271,1.321,2015-Jun-02,2015-Jun-18,2015-Jun-02,2015-Jun-10
"JUN 2015","_","_","_","_",0.163,"_","_","_","_","_",2.161,2.330,0.521,0.555,0.163,3.500,5.500,4.375,8.050,0.017,0.137,0.235,0.369,0.521,0.813,1.157,1.478,1.597,1.634,2015-Jul-03,2015-Jul-18,2015-Jul-03,2015-Jul-13
"JUL 2015","_","_","_","_",0.167,"_","_","_","_","_",2.152,2.250,0.463,0.573,0.167,3.500,5.500,4.375,8.050,-0.007,0.111,0.195,0.319,0.463,0.755,1.120,1.478,1.626,1.672,2015-Ago-04,2015-Ago-20,2015-Ago-04,2015-Ago-05
"AGO 2015","_","_","_","_",0.161,"_","_","_","_","_",2.182,2.260,0.395,0.579,0.161,3.500,5.500,4.375,8.050,-0.028,0.088,0.165,0.272,0.395,0.656,0.996,1.334,1.475,1.518,2015-Sep-02,2015-Sep-19,2015-Sep-02,2015-Sep-03
"SEP 2015","_","_","_","_",0.154,"_","_","_","_","_",2.117,2.280,0.390,0.641,0.154,3.500,5.500,4.375,8.050,-0.042,0.073,0.149,0.261,0.390,0.664,1.024,1.391,1.543,1.586,2015-Oct-02,2015-Oct-20,2015-Oct-02,2015-Oct-08
